,Train Project,Test Project,Prediction Score
3176,Firefox Graveyard,Firefox,0.62
3177,Firefox Graveyard,Other Applications,0.27
3178,Firefox Graveyard,NSS,0.03
3179,Firefox Graveyard,Calendar,0.11
3180,Firefox Graveyard,Thunderbird,0.08
3181,Firefox Graveyard,Marketing,0.97
3182,Firefox Graveyard,Toolkit,0.78
3183,Firefox Graveyard,NSPR,0.11
3184,Firefox Graveyard,mozilla.org,1.00
3185,Firefox Graveyard,Testing,0.99
3186,Firefox Graveyard,Firefox Build System,0.98
3187,Firefox Graveyard,Socorro,0.96
3188,Firefox Graveyard,DevTools,0.98
3189,Firefox Graveyard,developer.mozilla.org,0.99
3190,Firefox Graveyard,Participation Infrastructure,0.99
3191,Firefox Graveyard,www.mozilla.org,1.00
3192,Firefox Graveyard,Infrastructure & Operations,0.99
3193,Firefox Graveyard,Developer Engagement,0.83
3194,Firefox Graveyard,Enterprise Information Security,1.00
3195,Firefox Graveyard,Instantbird,1.00
3196,Firefox Graveyard,Chat Core,0.97
3197,Firefox Graveyard,Mozilla Foundation Communications,1.00
3198,Firefox Graveyard,Firefox for Android,0.98
3199,Firefox Graveyard,Tree Management,0.99
3200,Firefox Graveyard,Community Building,1.00
3201,Firefox Graveyard,support.mozilla.org,0.88
3202,Firefox Graveyard,bugzilla.mozilla.org,0.96
3203,Firefox Graveyard,Developer Documentation,1.00
3204,Firefox Graveyard,WebExtensions,0.95
3205,Firefox Graveyard,Localization Infrastructure and Tools,1.00
3206,Firefox Graveyard,Cloud Services,0.92
3207,Firefox Graveyard,Firefox for iOS,0.99
3208,Firefox Graveyard,Taskcluster,0.99
3209,Firefox Graveyard,GeckoView,1.00
3210,Firefox Graveyard,Release Engineering,0.99
3211,Firefox Graveyard,Data Platform and Tools,1.00
3212,Firefox Graveyard,Developer Services,0.99
3213,Firefox Graveyard,Focus-iOS,1.00
3214,Firefox Graveyard,Webtools,0.79
3215,Firefox Graveyard,External Software Affecting Firefox,1.00
3216,Firefox Graveyard,Conduit,0.93
3217,Firefox Graveyard,Data Science,0.98
3218,Firefox Graveyard,Shield,0.83
3219,Firefox Graveyard,Remote Protocol,1.00
3220,Firefox Graveyard,Testing Graveyard,1.00
3221,Firefox Graveyard,Camino Graveyard,0.00
3222,Firefox Graveyard,Core Graveyard,0.67
3223,Firefox Graveyard,Cloud Services Graveyard,1.00
3224,Firefox Graveyard,Add-on SDK Graveyard,1.00
3225,Firefox Graveyard,Firefox for Android Graveyard,0.00
3226,Firefox Graveyard,Toolkit Graveyard,0.25
3227,Firefox Graveyard,Penelope Graveyard,0.00
3228,Firefox Graveyard,Web Compatibility,1.00
3229,Firefox Graveyard,Infrastructure & Operations Graveyard,1.00
3230,Firefox Graveyard,DevTools Graveyard,1.00
3231,Firefox Graveyard,Testopia,0.00
3232,Firefox Graveyard,Directory,0.00
3233,Add-on SDK Graveyard,Core,0.54
3234,Add-on SDK Graveyard,MailNews Core,0.06
3235,Add-on SDK Graveyard,SeaMonkey,0.05
3236,Add-on SDK Graveyard,Bugzilla,0.12
3237,Add-on SDK Graveyard,Firefox,0.62
3238,Add-on SDK Graveyard,Other Applications,0.27
3239,Add-on SDK Graveyard,NSS,0.03
3240,Add-on SDK Graveyard,Calendar,0.11
3241,Add-on SDK Graveyard,Thunderbird,0.08
3242,Add-on SDK Graveyard,Marketing,0.97
3243,Add-on SDK Graveyard,Toolkit,0.78
3244,Add-on SDK Graveyard,NSPR,0.11
3245,Add-on SDK Graveyard,mozilla.org,1.00
3246,Add-on SDK Graveyard,Testing,0.99
3247,Add-on SDK Graveyard,Firefox Build System,0.98
3248,Add-on SDK Graveyard,Socorro,0.96
3249,Add-on SDK Graveyard,DevTools,0.98
3250,Add-on SDK Graveyard,developer.mozilla.org,0.99
3251,Add-on SDK Graveyard,Participation Infrastructure,0.99
3252,Add-on SDK Graveyard,www.mozilla.org,1.00
3253,Add-on SDK Graveyard,Infrastructure & Operations,0.99
3254,Add-on SDK Graveyard,Developer Engagement,0.83
3255,Add-on SDK Graveyard,Enterprise Information Security,1.00
3256,Add-on SDK Graveyard,Instantbird,1.00
3257,Add-on SDK Graveyard,Chat Core,0.97
3258,Add-on SDK Graveyard,Mozilla Foundation Communications,1.00
3259,Add-on SDK Graveyard,Firefox for Android,0.98
3260,Add-on SDK Graveyard,Tree Management,0.99
3261,Add-on SDK Graveyard,Community Building,1.00
3262,Add-on SDK Graveyard,support.mozilla.org,0.88
3263,Add-on SDK Graveyard,bugzilla.mozilla.org,0.96
3264,Add-on SDK Graveyard,Developer Documentation,1.00
3265,Add-on SDK Graveyard,WebExtensions,0.95
3266,Add-on SDK Graveyard,Localization Infrastructure and Tools,1.00
3267,Add-on SDK Graveyard,Cloud Services,0.92
3268,Add-on SDK Graveyard,Firefox for iOS,0.99
3269,Add-on SDK Graveyard,Taskcluster,0.99
3270,Add-on SDK Graveyard,GeckoView,1.00
3271,Add-on SDK Graveyard,Release Engineering,0.99
3272,Add-on SDK Graveyard,Data Platform and Tools,1.00
3273,Add-on SDK Graveyard,Developer Services,0.99
3274,Add-on SDK Graveyard,Focus-iOS,1.00
3275,Add-on SDK Graveyard,Webtools,0.79
3276,Add-on SDK Graveyard,External Software Affecting Firefox,1.00
3277,Add-on SDK Graveyard,Conduit,0.93
3278,Add-on SDK Graveyard,Data Science,0.98
3279,Add-on SDK Graveyard,Shield,0.83
3280,Add-on SDK Graveyard,Remote Protocol,1.00
3281,Add-on SDK Graveyard,Testing Graveyard,1.00
3282,Add-on SDK Graveyard,Camino Graveyard,0.00
3283,Add-on SDK Graveyard,Core Graveyard,0.67
3284,Add-on SDK Graveyard,Cloud Services Graveyard,1.00
3285,Add-on SDK Graveyard,Firefox Graveyard,1.00
3286,Add-on SDK Graveyard,Firefox for Android Graveyard,0.00
3287,Add-on SDK Graveyard,Toolkit Graveyard,0.25
3288,Add-on SDK Graveyard,Penelope Graveyard,0.00
3289,Add-on SDK Graveyard,Web Compatibility,1.00
3290,Add-on SDK Graveyard,Infrastructure & Operations Graveyard,1.00
3291,Add-on SDK Graveyard,DevTools Graveyard,1.00
3292,Add-on SDK Graveyard,Testopia,0.00
3293,Add-on SDK Graveyard,Directory,0.00
3294,Firefox for Android Graveyard,Core,0.01
3295,Firefox for Android Graveyard,MailNews Core,0.03
3296,Firefox for Android Graveyard,SeaMonkey,0.03
3297,Firefox for Android Graveyard,Bugzilla,0.02
3298,Firefox for Android Graveyard,Firefox,0.02
3299,Firefox for Android Graveyard,Other Applications,0.04
3300,Firefox for Android Graveyard,NSS,0.00
3301,Firefox for Android Graveyard,Calendar,0.06
3302,Firefox for Android Graveyard,Thunderbird,0.02
3303,Firefox for Android Graveyard,Marketing,0.03
3304,Firefox for Android Graveyard,Toolkit,0.02
3305,Firefox for Android Graveyard,NSPR,0.00
3306,Firefox for Android Graveyard,mozilla.org,0.00
3307,Firefox for Android Graveyard,Testing,0.01
3308,Firefox for Android Graveyard,Firefox Build System,0.02
3309,Firefox for Android Graveyard,Socorro,0.04
3310,Firefox for Android Graveyard,DevTools,0.02
3311,Firefox for Android Graveyard,developer.mozilla.org,0.01
3312,Firefox for Android Graveyard,Participation Infrastructure,0.01
3313,Firefox for Android Graveyard,www.mozilla.org,0.00
3314,Firefox for Android Graveyard,Infrastructure & Operations,0.01
3315,Firefox for Android Graveyard,Developer Engagement,0.17
3316,Firefox for Android Graveyard,Enterprise Information Security,0.00
3317,Firefox for Android Graveyard,Instantbird,0.00
3318,Firefox for Android Graveyard,Chat Core,0.03
3319,Firefox for Android Graveyard,Mozilla Foundation Communications,0.00
3320,Firefox for Android Graveyard,Firefox for Android,0.02
3321,Firefox for Android Graveyard,Tree Management,0.01
3322,Firefox for Android Graveyard,Community Building,0.00
3323,Firefox for Android Graveyard,support.mozilla.org,0.12
3324,Firefox for Android Graveyard,bugzilla.mozilla.org,0.04
3325,Firefox for Android Graveyard,Developer Documentation,0.00
3326,Firefox for Android Graveyard,WebExtensions,0.05
3327,Firefox for Android Graveyard,Localization Infrastructure and Tools,0.00
3328,Firefox for Android Graveyard,Cloud Services,0.08
3329,Firefox for Android Graveyard,Firefox for iOS,0.01
3330,Firefox for Android Graveyard,Taskcluster,0.01
3331,Firefox for Android Graveyard,GeckoView,0.00
3332,Firefox for Android Graveyard,Release Engineering,0.01
3333,Firefox for Android Graveyard,Data Platform and Tools,0.00
3334,Firefox for Android Graveyard,Developer Services,0.01
3335,Firefox for Android Graveyard,Focus-iOS,0.00
3336,Firefox for Android Graveyard,Webtools,0.09
3337,Firefox for Android Graveyard,External Software Affecting Firefox,0.00
3338,Firefox for Android Graveyard,Conduit,0.07
3339,Firefox for Android Graveyard,Data Science,0.02
3340,Firefox for Android Graveyard,Shield,0.17
3341,Firefox for Android Graveyard,Remote Protocol,0.00
3342,Firefox for Android Graveyard,Testing Graveyard,0.00
3343,Firefox for Android Graveyard,Camino Graveyard,1.00
3344,Firefox for Android Graveyard,Core Graveyard,0.33
3345,Firefox for Android Graveyard,Cloud Services Graveyard,0.00
3346,Firefox for Android Graveyard,Firefox Graveyard,0.00
3347,Firefox for Android Graveyard,Add-on SDK Graveyard,0.00
3348,Firefox for Android Graveyard,Toolkit Graveyard,0.75
3349,Firefox for Android Graveyard,Penelope Graveyard,1.00
3350,Firefox for Android Graveyard,Web Compatibility,0.00
3351,Firefox for Android Graveyard,Infrastructure & Operations Graveyard,0.00
3352,Firefox for Android Graveyard,DevTools Graveyard,0.00
3353,Firefox for Android Graveyard,Testopia,0.00
3354,Firefox for Android Graveyard,Directory,0.00
3355,Toolkit Graveyard,Core,0.01
3356,Toolkit Graveyard,MailNews Core,0.03
3357,Toolkit Graveyard,SeaMonkey,0.03
3358,Toolkit Graveyard,Bugzilla,0.02
3359,Toolkit Graveyard,Firefox,0.02
3360,Toolkit Graveyard,Other Applications,0.04
3361,Toolkit Graveyard,NSS,0.00
3362,Toolkit Graveyard,Calendar,0.06
3363,Toolkit Graveyard,Thunderbird,0.02
3364,Toolkit Graveyard,Marketing,0.03
3365,Toolkit Graveyard,Toolkit,0.02
3366,Toolkit Graveyard,NSPR,0.00
3367,Toolkit Graveyard,mozilla.org,0.00
3368,Toolkit Graveyard,Testing,0.01
3369,Toolkit Graveyard,Firefox Build System,0.02
3370,Toolkit Graveyard,Socorro,0.04
3371,Toolkit Graveyard,DevTools,0.02
3372,Toolkit Graveyard,developer.mozilla.org,0.01
3373,Toolkit Graveyard,Participation Infrastructure,0.01
3374,Toolkit Graveyard,www.mozilla.org,0.00
3375,Toolkit Graveyard,Infrastructure & Operations,0.01
3376,Toolkit Graveyard,Developer Engagement,0.17
3377,Toolkit Graveyard,Enterprise Information Security,0.00
3378,Toolkit Graveyard,Instantbird,0.00
3379,Toolkit Graveyard,Chat Core,0.03
3380,Toolkit Graveyard,Mozilla Foundation Communications,0.00
3381,Toolkit Graveyard,Firefox for Android,0.02
3382,Toolkit Graveyard,Tree Management,0.01
3383,Toolkit Graveyard,Community Building,0.00
3384,Toolkit Graveyard,support.mozilla.org,0.12
3385,Toolkit Graveyard,bugzilla.mozilla.org,0.04
3386,Toolkit Graveyard,Developer Documentation,0.00
3387,Toolkit Graveyard,WebExtensions,0.05
3388,Toolkit Graveyard,Localization Infrastructure and Tools,0.00
3389,Toolkit Graveyard,Cloud Services,0.08
3390,Toolkit Graveyard,Firefox for iOS,0.01
3391,Toolkit Graveyard,Taskcluster,0.01
3392,Toolkit Graveyard,GeckoView,0.00
3393,Toolkit Graveyard,Release Engineering,0.01
3394,Toolkit Graveyard,Data Platform and Tools,0.00
3395,Toolkit Graveyard,Developer Services,0.01
3396,Toolkit Graveyard,Focus-iOS,0.00
3397,Toolkit Graveyard,Webtools,0.09
3398,Toolkit Graveyard,External Software Affecting Firefox,0.00
3399,Toolkit Graveyard,Conduit,0.07
3400,Toolkit Graveyard,Data Science,0.02
3401,Toolkit Graveyard,Shield,0.17
3402,Toolkit Graveyard,Remote Protocol,0.00
3403,Toolkit Graveyard,Testing Graveyard,0.00
3404,Toolkit Graveyard,Camino Graveyard,1.00
3405,Toolkit Graveyard,Core Graveyard,0.33
3406,Toolkit Graveyard,Cloud Services Graveyard,0.00
3407,Toolkit Graveyard,Firefox Graveyard,0.00
3408,Toolkit Graveyard,Add-on SDK Graveyard,0.00
3409,Toolkit Graveyard,Firefox for Android Graveyard,1.00
3410,Toolkit Graveyard,Penelope Graveyard,1.00
3411,Toolkit Graveyard,Web Compatibility,0.00
3412,Toolkit Graveyard,Infrastructure & Operations Graveyard,0.00
3413,Toolkit Graveyard,DevTools Graveyard,0.00
3414,Toolkit Graveyard,Testopia,0.00
3415,Toolkit Graveyard,Directory,0.00
3416,Penelope Graveyard,Core,0.01
3417,Penelope Graveyard,MailNews Core,0.03
3418,Penelope Graveyard,SeaMonkey,0.03
3419,Penelope Graveyard,Bugzilla,0.02
3420,Penelope Graveyard,Firefox,0.02
3421,Penelope Graveyard,Other Applications,0.04
3422,Penelope Graveyard,NSS,0.00
3423,Penelope Graveyard,Calendar,0.06
3424,Penelope Graveyard,Thunderbird,0.02
3425,Penelope Graveyard,Marketing,0.03
3426,Penelope Graveyard,Toolkit,0.02
3427,Penelope Graveyard,NSPR,0.00
3428,Penelope Graveyard,mozilla.org,0.00
3429,Penelope Graveyard,Testing,0.01
3430,Penelope Graveyard,Firefox Build System,0.02
3431,Penelope Graveyard,Socorro,0.04
3432,Penelope Graveyard,DevTools,0.02
3433,Penelope Graveyard,developer.mozilla.org,0.01
3434,Penelope Graveyard,Participation Infrastructure,0.01
3435,Penelope Graveyard,www.mozilla.org,0.00
3436,Penelope Graveyard,Infrastructure & Operations,0.01
3437,Penelope Graveyard,Developer Engagement,0.17
3438,Penelope Graveyard,Enterprise Information Security,0.00
3439,Penelope Graveyard,Instantbird,0.00
3440,Penelope Graveyard,Chat Core,0.03
3441,Penelope Graveyard,Mozilla Foundation Communications,0.00
3442,Penelope Graveyard,Firefox for Android,0.02
3443,Penelope Graveyard,Tree Management,0.01
3444,Penelope Graveyard,Community Building,0.00
3445,Penelope Graveyard,support.mozilla.org,0.12
3446,Penelope Graveyard,bugzilla.mozilla.org,0.04
3447,Penelope Graveyard,Developer Documentation,0.00
3448,Penelope Graveyard,WebExtensions,0.05
3449,Penelope Graveyard,Localization Infrastructure and Tools,0.00
3450,Penelope Graveyard,Cloud Services,0.08
3451,Penelope Graveyard,Firefox for iOS,0.01
3452,Penelope Graveyard,Taskcluster,0.01
3453,Penelope Graveyard,GeckoView,0.00
3454,Penelope Graveyard,Release Engineering,0.01
3455,Penelope Graveyard,Data Platform and Tools,0.00
3456,Penelope Graveyard,Developer Services,0.01
3457,Penelope Graveyard,Focus-iOS,0.00
3458,Penelope Graveyard,Webtools,0.09
3459,Penelope Graveyard,External Software Affecting Firefox,0.00
3460,Penelope Graveyard,Conduit,0.07
3461,Penelope Graveyard,Data Science,0.02
3462,Penelope Graveyard,Shield,0.17
3463,Penelope Graveyard,Remote Protocol,0.00
3464,Penelope Graveyard,Testing Graveyard,0.00
3465,Penelope Graveyard,Camino Graveyard,1.00
3466,Penelope Graveyard,Core Graveyard,0.33
3467,Penelope Graveyard,Cloud Services Graveyard,0.00
3468,Penelope Graveyard,Firefox Graveyard,0.00
3469,Penelope Graveyard,Add-on SDK Graveyard,0.00
3470,Penelope Graveyard,Firefox for Android Graveyard,1.00
3471,Penelope Graveyard,Toolkit Graveyard,0.75
3472,Penelope Graveyard,Web Compatibility,0.00
3473,Penelope Graveyard,Infrastructure & Operations Graveyard,0.00
3474,Penelope Graveyard,DevTools Graveyard,0.00
3475,Penelope Graveyard,Testopia,0.00
3476,Penelope Graveyard,Directory,0.00
3477,Web Compatibility,Core,0.54
3478,Web Compatibility,MailNews Core,0.06
3479,Web Compatibility,SeaMonkey,0.05
3480,Web Compatibility,Bugzilla,0.12
3481,Web Compatibility,Firefox,0.62
3482,Web Compatibility,Other Applications,0.27
3483,Web Compatibility,NSS,0.03
3484,Web Compatibility,Calendar,0.11
3485,Web Compatibility,Thunderbird,0.08
3486,Web Compatibility,Marketing,0.97
3487,Web Compatibility,Toolkit,0.78
3488,Web Compatibility,NSPR,0.11
3489,Web Compatibility,mozilla.org,1.00
3490,Web Compatibility,Testing,0.99
3491,Web Compatibility,Firefox Build System,0.98
3492,Web Compatibility,Socorro,0.96
3493,Web Compatibility,DevTools,0.98
3494,Web Compatibility,developer.mozilla.org,0.99
3495,Web Compatibility,Participation Infrastructure,0.99
3496,Web Compatibility,www.mozilla.org,1.00
3497,Web Compatibility,Infrastructure & Operations,0.99
3498,Web Compatibility,Developer Engagement,0.83
3499,Web Compatibility,Enterprise Information Security,1.00
3500,Web Compatibility,Instantbird,1.00
3501,Web Compatibility,Chat Core,0.97
3502,Web Compatibility,Mozilla Foundation Communications,1.00
3503,Web Compatibility,Firefox for Android,0.98
3504,Web Compatibility,Tree Management,0.99
3505,Web Compatibility,Community Building,1.00
3506,Web Compatibility,support.mozilla.org,0.88
3507,Web Compatibility,bugzilla.mozilla.org,0.96
3508,Web Compatibility,Developer Documentation,1.00
3509,Web Compatibility,WebExtensions,0.95
3510,Web Compatibility,Localization Infrastructure and Tools,1.00
3511,Web Compatibility,Cloud Services,0.92
3512,Web Compatibility,Firefox for iOS,0.99
3513,Web Compatibility,Taskcluster,0.99
3514,Web Compatibility,GeckoView,1.00
3515,Web Compatibility,Release Engineering,0.99
3516,Web Compatibility,Data Platform and Tools,1.00
3517,Web Compatibility,Developer Services,0.99
3518,Web Compatibility,Focus-iOS,1.00
3519,Web Compatibility,Webtools,0.79
3520,Web Compatibility,External Software Affecting Firefox,1.00
3521,Web Compatibility,Conduit,0.93
3522,Web Compatibility,Data Science,0.98
3523,Web Compatibility,Shield,0.83
3524,Web Compatibility,Remote Protocol,1.00
3525,Web Compatibility,Testing Graveyard,1.00
3526,Web Compatibility,Camino Graveyard,0.00
3527,Web Compatibility,Core Graveyard,0.67
3528,Web Compatibility,Cloud Services Graveyard,1.00
3529,Web Compatibility,Firefox Graveyard,1.00
3530,Web Compatibility,Add-on SDK Graveyard,1.00
3531,Web Compatibility,Firefox for Android Graveyard,0.00
3532,Web Compatibility,Toolkit Graveyard,0.25
3533,Web Compatibility,Penelope Graveyard,0.00
3534,Web Compatibility,Infrastructure & Operations Graveyard,1.00
3535,Web Compatibility,DevTools Graveyard,1.00
3536,Web Compatibility,Testopia,0.00
3537,Web Compatibility,Directory,0.00
3538,Infrastructure & Operations Graveyard,Core,0.54
3539,Infrastructure & Operations Graveyard,MailNews Core,0.06
3540,Infrastructure & Operations Graveyard,SeaMonkey,0.05
3541,Infrastructure & Operations Graveyard,Bugzilla,0.12
3542,Infrastructure & Operations Graveyard,Firefox,0.62
3543,Infrastructure & Operations Graveyard,Other Applications,0.27
3544,Infrastructure & Operations Graveyard,NSS,0.03
3545,Infrastructure & Operations Graveyard,Calendar,0.11
3546,Infrastructure & Operations Graveyard,Thunderbird,0.08
3547,Infrastructure & Operations Graveyard,Marketing,0.97
3548,Infrastructure & Operations Graveyard,Toolkit,0.78
3549,Infrastructure & Operations Graveyard,NSPR,0.11
3550,Infrastructure & Operations Graveyard,mozilla.org,1.00
3551,Infrastructure & Operations Graveyard,Testing,0.99
3552,Infrastructure & Operations Graveyard,Firefox Build System,0.98
3553,Infrastructure & Operations Graveyard,Socorro,0.96
3554,Infrastructure & Operations Graveyard,DevTools,0.98
3555,Infrastructure & Operations Graveyard,developer.mozilla.org,0.99
3556,Infrastructure & Operations Graveyard,Participation Infrastructure,0.99
3557,Infrastructure & Operations Graveyard,www.mozilla.org,1.00
3558,Infrastructure & Operations Graveyard,Infrastructure & Operations,0.99
3559,Infrastructure & Operations Graveyard,Developer Engagement,0.83
3560,Infrastructure & Operations Graveyard,Enterprise Information Security,1.00
3561,Infrastructure & Operations Graveyard,Instantbird,1.00
3562,Infrastructure & Operations Graveyard,Chat Core,0.97
3563,Infrastructure & Operations Graveyard,Mozilla Foundation Communications,1.00
3564,Infrastructure & Operations Graveyard,Firefox for Android,0.98
3565,Infrastructure & Operations Graveyard,Tree Management,0.99
3566,Infrastructure & Operations Graveyard,Community Building,1.00
3567,Infrastructure & Operations Graveyard,support.mozilla.org,0.88
3568,Infrastructure & Operations Graveyard,bugzilla.mozilla.org,0.96
3569,Infrastructure & Operations Graveyard,Developer Documentation,1.00
3570,Infrastructure & Operations Graveyard,WebExtensions,0.95
3571,Infrastructure & Operations Graveyard,Localization Infrastructure and Tools,1.00
3572,Infrastructure & Operations Graveyard,Cloud Services,0.92
3573,Infrastructure & Operations Graveyard,Firefox for iOS,0.99
3574,Infrastructure & Operations Graveyard,Taskcluster,0.99
3575,Infrastructure & Operations Graveyard,GeckoView,1.00
3576,Infrastructure & Operations Graveyard,Release Engineering,0.99
3577,Infrastructure & Operations Graveyard,Data Platform and Tools,1.00
3578,Infrastructure & Operations Graveyard,Developer Services,0.99
3579,Infrastructure & Operations Graveyard,Focus-iOS,1.00
3580,Infrastructure & Operations Graveyard,Webtools,0.79
3581,Infrastructure & Operations Graveyard,External Software Affecting Firefox,1.00
3582,Infrastructure & Operations Graveyard,Conduit,0.93
3583,Infrastructure & Operations Graveyard,Data Science,0.98
3584,Infrastructure & Operations Graveyard,Shield,0.83
3585,Infrastructure & Operations Graveyard,Remote Protocol,1.00
3586,Infrastructure & Operations Graveyard,Testing Graveyard,1.00
3587,Infrastructure & Operations Graveyard,Camino Graveyard,0.00
3588,Infrastructure & Operations Graveyard,Core Graveyard,0.67
3589,Infrastructure & Operations Graveyard,Cloud Services Graveyard,1.00
3590,Infrastructure & Operations Graveyard,Firefox Graveyard,1.00
3591,Infrastructure & Operations Graveyard,Add-on SDK Graveyard,1.00
3592,Infrastructure & Operations Graveyard,Firefox for Android Graveyard,0.00
3593,Infrastructure & Operations Graveyard,Toolkit Graveyard,0.25
3594,Infrastructure & Operations Graveyard,Penelope Graveyard,0.00
3595,Infrastructure & Operations Graveyard,Web Compatibility,1.00
3596,Infrastructure & Operations Graveyard,DevTools Graveyard,1.00
3597,Infrastructure & Operations Graveyard,Testopia,0.00
3598,Infrastructure & Operations Graveyard,Directory,0.00
3599,DevTools Graveyard,Core,0.54
3600,DevTools Graveyard,MailNews Core,0.06
3601,DevTools Graveyard,SeaMonkey,0.05
3602,DevTools Graveyard,Bugzilla,0.12
3603,DevTools Graveyard,Firefox,0.62
3604,DevTools Graveyard,Other Applications,0.27
3605,DevTools Graveyard,NSS,0.03
3606,DevTools Graveyard,Calendar,0.11
3607,DevTools Graveyard,Thunderbird,0.08
3608,DevTools Graveyard,Marketing,0.97
3609,DevTools Graveyard,Toolkit,0.78
3610,DevTools Graveyard,NSPR,0.11
3611,DevTools Graveyard,mozilla.org,1.00
3612,DevTools Graveyard,Testing,0.99
3613,DevTools Graveyard,Firefox Build System,0.98
3614,DevTools Graveyard,Socorro,0.96
3615,DevTools Graveyard,DevTools,0.98
3616,DevTools Graveyard,developer.mozilla.org,0.99
3617,DevTools Graveyard,Participation Infrastructure,0.99
3618,DevTools Graveyard,www.mozilla.org,1.00
3619,DevTools Graveyard,Infrastructure & Operations,0.99
3620,DevTools Graveyard,Developer Engagement,0.83
3621,DevTools Graveyard,Enterprise Information Security,1.00
3622,DevTools Graveyard,Instantbird,1.00
3623,DevTools Graveyard,Chat Core,0.97
3624,DevTools Graveyard,Mozilla Foundation Communications,1.00
3625,DevTools Graveyard,Firefox for Android,0.98
3626,DevTools Graveyard,Tree Management,0.99
3627,DevTools Graveyard,Community Building,1.00
3628,DevTools Graveyard,support.mozilla.org,0.88
3629,DevTools Graveyard,bugzilla.mozilla.org,0.96
3630,DevTools Graveyard,Developer Documentation,1.00
3631,DevTools Graveyard,WebExtensions,0.95
3632,DevTools Graveyard,Localization Infrastructure and Tools,1.00
3633,DevTools Graveyard,Cloud Services,0.92
3634,DevTools Graveyard,Firefox for iOS,0.99
3635,DevTools Graveyard,Taskcluster,0.99
3636,DevTools Graveyard,GeckoView,1.00
3637,DevTools Graveyard,Release Engineering,0.99
3638,DevTools Graveyard,Data Platform and Tools,1.00
3639,DevTools Graveyard,Developer Services,0.99
3640,DevTools Graveyard,Focus-iOS,1.00
3641,DevTools Graveyard,Webtools,0.79
3642,DevTools Graveyard,External Software Affecting Firefox,1.00
3643,DevTools Graveyard,Conduit,0.93
3644,DevTools Graveyard,Data Science,0.98
3645,DevTools Graveyard,Shield,0.83
3646,DevTools Graveyard,Remote Protocol,1.00
3647,DevTools Graveyard,Testing Graveyard,1.00
3648,DevTools Graveyard,Camino Graveyard,0.00
3649,DevTools Graveyard,Core Graveyard,0.67
3650,DevTools Graveyard,Cloud Services Graveyard,1.00
3651,DevTools Graveyard,Firefox Graveyard,1.00
3652,DevTools Graveyard,Add-on SDK Graveyard,1.00
3653,DevTools Graveyard,Firefox for Android Graveyard,0.00
3654,DevTools Graveyard,Toolkit Graveyard,0.25
3655,DevTools Graveyard,Penelope Graveyard,0.00
3656,DevTools Graveyard,Web Compatibility,1.00
3657,DevTools Graveyard,Infrastructure & Operations Graveyard,1.00
3658,DevTools Graveyard,Testopia,0.00
3659,DevTools Graveyard,Directory,0.00
3660,Testopia,Core,0.45
3661,Testopia,MailNews Core,0.91
3662,Testopia,SeaMonkey,0.92
3663,Testopia,Bugzilla,0.86
3664,Testopia,Firefox,0.37
3665,Testopia,Other Applications,0.69
3666,Testopia,NSS,0.97
3667,Testopia,Calendar,0.83
3668,Testopia,Thunderbird,0.91
3669,Testopia,Marketing,0.00
3670,Testopia,Toolkit,0.20
3671,Testopia,NSPR,0.89
3672,Testopia,mozilla.org,0.00
3673,Testopia,Testing,0.00
3674,Testopia,Firefox Build System,0.00
3675,Testopia,Socorro,0.00
3676,Testopia,DevTools,0.00
3677,Testopia,developer.mozilla.org,0.00
3678,Testopia,Participation Infrastructure,0.00
3679,Testopia,www.mozilla.org,0.00
3680,Testopia,Infrastructure & Operations,0.00
3681,Testopia,Developer Engagement,0.00
3682,Testopia,Enterprise Information Security,0.00
3683,Testopia,Instantbird,0.00
3684,Testopia,Chat Core,0.00
3685,Testopia,Mozilla Foundation Communications,0.00
3686,Testopia,Firefox for Android,0.00
3687,Testopia,Tree Management,0.00
3688,Testopia,Community Building,0.00
3689,Testopia,support.mozilla.org,0.00
3690,Testopia,bugzilla.mozilla.org,0.00
3691,Testopia,Developer Documentation,0.00
3692,Testopia,WebExtensions,0.00
3693,Testopia,Localization Infrastructure and Tools,0.00
3694,Testopia,Cloud Services,0.00
3695,Testopia,Firefox for iOS,0.00
3696,Testopia,Taskcluster,0.00
3697,Testopia,GeckoView,0.00
3698,Testopia,Release Engineering,0.00
3699,Testopia,Data Platform and Tools,0.00
3700,Testopia,Developer Services,0.00
3701,Testopia,Focus-iOS,0.00
3702,Testopia,Webtools,0.12
3703,Testopia,External Software Affecting Firefox,0.00
3704,Testopia,Conduit,0.00
3705,Testopia,Data Science,0.00
3706,Testopia,Shield,0.00
3707,Testopia,Remote Protocol,0.00
3708,Testopia,Testing Graveyard,0.00
3709,Testopia,Camino Graveyard,0.00
3710,Testopia,Core Graveyard,0.00
3711,Testopia,Cloud Services Graveyard,0.00
3712,Testopia,Firefox Graveyard,0.00
3713,Testopia,Add-on SDK Graveyard,0.00
3714,Testopia,Firefox for Android Graveyard,0.00
3715,Testopia,Toolkit Graveyard,0.00
3716,Testopia,Penelope Graveyard,0.00
3717,Testopia,Web Compatibility,0.00
3718,Testopia,Infrastructure & Operations Graveyard,0.00
3719,Testopia,DevTools Graveyard,0.00
3720,Testopia,Directory,1.00
3721,Directory,Core,0.45
3722,Directory,MailNews Core,0.91
3723,Directory,SeaMonkey,0.92
3724,Directory,Bugzilla,0.86
3725,Directory,Firefox,0.37
